dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_10663,1210,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1210,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Which of the following is the joint probability of H, U, P, and W described by the given Bayesian Network H -> U <- P <- W? [note: as the product of the conditional probabilities] Options: (A) P(H, U,"
mmlu_pro,mmlu_pro_11592,1211,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1211,engineering,finalizer_only,star,0.2,1.0,0.8,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"On a very cold day in Alaska the temperature is measured to be - 60°C. Assuming atmospheric pressure to be 100kPa, calculate the value of the saturation pressure of the water vapor in theall. Options:"
mmlu_pro,mmlu_pro_6391,1212,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1212,health,finalizer_only,star,0.0,0.8,0.8,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Picornavirus replication as a positive strand RNA virus is particularly typified by which of the following? Options: (A) Virions carry RNA transcriptase enzyme into the cell (B) The virion RNA is tran
mmlu_pro,mmlu_pro_93,1213,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1213,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Janet Firestone purchased an option on a stock for $175 giving her the right to buy 100 shares at 14(1/2) within 90 days. One month later, she exercised her option and then sold the stock on the same "
mmlu_pro,mmlu_pro_4398,1214,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1214,chemistry,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"There are some 25,000ribosomesin an E. coli cell. If the structucalproteins of theseribosomeswere stretched out end to end as fully extended polypeptide chains, how many times could they encircle the "
mmlu_pro,mmlu_pro_5645,1215,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1215,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The tendency for migration to decrease with distance is called Options: (A) push factors. (B) geographic isolation. (C) migration diffusion. (D) spatial distribution. (E) distance decay. (F) demograph
mmlu_pro,mmlu_pro_8979,1216,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1216,math,finalizer_only,star,0.4,0.2,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A high school sent a survey to a randomly selected sample of 75 of last year's graduating class. 27 of those selected did not return the survey. The best plan of action would be to: Options: (A) Use t
mmlu_pro,mmlu_pro_939,1217,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1217,law,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The President appointed a delegation to enter into negotiations with representatives of a foreign government to study the problem of preventing the extinction of certain species of seals. The delegati
mmlu_pro,mmlu_pro_1546,1218,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1218,law,finalizer_only,star,0.8,0.0,-0.8,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A plaintiff was the varsity basketball coach of the boys' team at a high school. After the second game of the season, the plaintiff was suddenly dismissed as the coach for undisclosed reasons. After t"
mmlu_pro,mmlu_pro_5678,1219,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1219,other,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"As of 2017, what fraction of the population in India used the internet in the past three months? Options: (A) 37% (B) 33% (C) 22% (D) 60% (E) 15% (F) 48% (G) 56% (H) 41% (I) 11% (J) 26%"
mmlu_pro,mmlu_pro_131,1220,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1220,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,This is the sharing of meaning created through the transmission of information: Options: (A) Understanding. (B) Interpretation. (C) Perception. (D) Communication. (E) Transmission. (F) Reception. (G) 
mmlu_pro,mmlu_pro_9546,1221,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1221,physics,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The mutual induction of electric and magnetic fields can produce Options: (A) heat (B) gravity (C) sound (D) radiation (E) Neither of these (F) friction (G) light (H) electricity (I) energy (J) Both o
mmlu_pro,mmlu_pro_7658,1222,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1222,economics,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts? Options: (A) 6 (B) 9 (C) 16 (D) 12 (E) 4 "
mmlu_pro,mmlu_pro_12188,1223,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1223,engineering,finalizer_only,star,0.0,0.2,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A 1.6 ft long pipe with an inside diameter of 0.03 ft carries water moving at a rate of 18lbm/hr. Steam con-denses on the outside of the pipe, maintaining a constant inside surface temperature of 350°"
mmlu_pro,mmlu_pro_5487,1224,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1224,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which one of the following is NOT a centripetal force in a state? Options: (A) A shared national language (B) The existence of strong separatist groups (C) The national anthem (D) High rates of intern
mmlu_pro,mmlu_pro_7619,1225,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1225,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"During 1979, Mr. Anderson expected to earn $20,000. From thisincome he had planned to save $2,000. However, during 1979, Mr. Anderson got a raise which boosted his income to $23,000.If Mr. Anderson en"
mmlu_pro,mmlu_pro_615,1226,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1226,business,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The Cool Hand Luke Corporation adopted the dollar-value LIPO method of inventory evaluation. The price indices were computed using 1969 as the base year. The end of year inventory for each year and th
mmlu_pro,mmlu_pro_3789,1227,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1227,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Calculate theCoulombicbarrier in the bombardment of ^209Bi Calculate theCoulombicbarrier in the bombardment of ^209Bi with alpha particles. Options: (A) 22.1MeV (B) 23.3MeV (C) 20.5MeV (D) 21.2MeV
mmlu_pro,mmlu_pro_8665,1228,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1228,math,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A one-sided test of a hypothesis about a population mean, based on a sample of size 14, yields a P-value of 0.075. Which of the following best describes the range of tvalues that would have given this"
mmlu_pro,mmlu_pro_5482,1229,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1229,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The tendency for a population to continue to grow long after replacement fertility has been achieved is called Options: (A) homeostatic plateau. (B) demographic imbalance. (C) population inertia. (D) 
mmlu_pro,mmlu_pro_9381,1230,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1230,physics,finalizer_only,star,1.0,0.6,-0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,How many electrons must be added to a spherical conductor (radius 10 cm) to produce a field of 2 × 10^\rule{1em}{1pt}3 N/couljust above the surface? Options: (A) 9.50 × 10^3 (B) 1.00 × 10^4 (C) 1.29 ×
mmlu_pro,mmlu_pro_11644,1231,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1231,engineering,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If a body is cooled below ambient temperature by a system, it can then be used to freeze water. Calculate the maximum air temperature for which freezing takes place. Options: (A) 190°F (B) 200°F (C) 1"
mmlu_pro,mmlu_pro_1374,1232,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1232,law,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a: Options: (A) quasi contract (B) unilateral contract (C) se"
mmlu_pro,mmlu_pro_4614,1233,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1233,chemistry,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What is the value of the angular-momentum quantum number $l$ for a $t$ orbital? Options: (A) 5 (B) 12 (C) 10 (D) 7 (E) 6 (F) 3 (G) 2 (H) 16 (I) 14 (J) 9
mmlu_pro,mmlu_pro_3399,1234,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1234,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"One pair of genes for coat color in cats is sex-linked. The gene B produces yellow coat, b produces black coat, and the heterozygous Bb produces tortoiseshell coat. What kind of offspring will result "
mmlu_pro,mmlu_pro_7985,1235,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1235,math,finalizer_only,star,0.4,0.2,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Please solve the equation sin(4*x) + x = 54 and provide all the roots using newton-raphson method. Options: (A) [53.52, 54.25, 54.76] (B) [53.10, 54.60, 55.20] (C) [54.10, 54.85, 55.60] (D) [54.25, 55"
mmlu_pro,mmlu_pro_2072,1236,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1236,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"When using the Premack Principle to modify a behavior, the reinforcer is: Options: (A) a verbal praise or encouragement. (B) a behavior that occurs frequently. (C) a specific reward given after the de"
mmlu_pro,mmlu_pro_669,1237,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1237,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The Judith Franklyn Corporation offered on-the-job training to 1,240 employees. Their expenses for the training were as follows: part-time instruction $114,770 janitorial services $6,080 books $12,370"
mmlu_pro,mmlu_pro_2178,1238,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1238,psychology,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Implications of Harlow's study (of baby monkeys reared by artificial mothers) for humans include which of the following? Options: (A) None of the above (B) II and III only (C) I and III only (D) I, II"
mmlu_pro,mmlu_pro_9670,1239,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1239,physics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A plane mirror is suspended vertically at the center of a large sphericalflask filled with water (the index of refraction for wateris 1.33). The diameter of the flask is 10 inches. An observerwhose ey
mmlu_pro,mmlu_pro_8245,1240,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1240,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"John’s friend told him that he could earn $49 for handing out flyers at a local concert. John wants to calculate the hourly rate, If he works a total of 3.5 hours, the equation 3.5x = 49 can be used t"
mmlu_pro,mmlu_pro_3671,1241,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=1241,chemistry,finalizer_only,star,0.8,0.4,-0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A flask containing H_2 at 0°C was sealed off at a pressure of 1 atm and the gas was found to weigh, 4512 g. Calculate the number of moles and the number of molecules of H_2 present. Options: (A) 0.225"
